"X","ID","ID1","LATITUD","LONGITUD","COS_0.30","DA_0.30","COSkgm2","DEM","AnalyticalHillshading","Slope","Aspect","CrossSectionalCurvature","LongitudinalCurvature","CovergenceIndex","ClosedDepressions","FlowAccumulation","TopographicWetnessIndex","LSFactor","ChannelNetworkBaseLevel","VerticalDistanceToChannelNetwork","ValleyDepth","RelativeSlopePosition","DEMSRE3a","etmnts3a","evmmod3a","evsmod3a","g01igb3a","g02esa3a","g02igb3a","g03esa3a","g04esa3a","g04igb3a","g05esa3a","g06esa3a","g07esa3a","g10igb3a","g11esa3a","g11igb3a","g12igb3a","g13esa3a","g18esa3a","g21esa3a","gacgem3a","gachws3a","garhws3a","gchhws3a","gcmhws3a","geaisg3a","gflhws3a","gfrhws3a","gglhws3a","glcesa3a","glcjrc3a","glphws3a","glvhws3a","glwwwf3a","glxhws3a","gnthws3a","gplhws3a","grghws3a","gschws3a","gsnhws3a","gsthws3a","gvrhws3a","iflgre3a","inmsre3a","inssre3a","l02igb3a","l03igb3a","l04igb3a","l05igb3a","l06igb3a","l07igb3a","l08igb3a","l09igb3a","l10igb3a","l11igb3a","l12igb3a","l13igb3a","l14igb3a","l3pobi3b","lammod3a","lasmod3a","opisre3a","px1wcl3a","px2wcl3a","px3wcl3a","px4wcl3a","SLPSRT3a","smkisr3a","tdhmod3a","tdlmod3a","tdmmod3a","tdsmod3a","tnhmod3a","tnlmod3a","tnmmod3a","tnsmod3a","twisre3a","tx1mod3a","tx2mod3a","tx3mod3a","tx4mod3a","tx5mod3a","tx6mod3a","wmkmod3a"
897,"Pri-1254","Pri-1254",-22.4788,-59.0903,7.8,1.5393168,3.602001312,109.4166669,2.134171486,1.546877265,1.650628924,-1998.724243,-1534.259155,-5.904257774,-2.76e-06,7.24e-05,-9.597242355,2.888033628,106.9408646,2.475799561,73.75769043,0.032476533,110,2521,3731,720,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1011,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,22,14,1570,106,88,35,47,0,1,37,13,29,5,26,2,20,5,138,32,28,25,25,32,33,0
3081,"Pri-828","Pri-828",-19.7811,-59.0124,9.4,1.5227664,4.294201248,147.4722052,2.126543522,1.568765759,3.084030151,-5829.200195,-4459.276367,-1.172658682,-6.69e-06,0.000579193,-9.657504082,4.67487669,107.4669952,40.00520325,78.16369629,0.338542581,148,8422,4682,1305,8,100,8,0,0,8,0,0,0,8,0,8,8,0,0,0,809,0,30,0,15,72,0,0,0,14,16,0,0,0,0,0,0,40,0,15,0,0,0,34,20.79112244,0,0,0,0,0,0,100,0,0,0,0,0,0,4,24,13,1569,121,117,29,49,1,1,40,22,30,5,27,13,21,3,137,30,27,25,28,34,32,0
3232,"Pri-967","Pri-967",-20.9399,-60.2964,7.8,1.5393168,3.602001312,145.2500018,1.580927849,1.555372357,0.803583443,-1677.00708,-1494.526123,-3.028060913,-1.8e-06,0.029600032,-3.206974745,11.32054901,145.25,0,22.58416748,0,145,1897,3401,757,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,2164,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75762558,0,0,100,0,0,0,0,0,0,0,0,0,0,4,17,9,1570,87,82,23,31,0,1,39,17,30,5,27,7,21,4,141,32,28,27,27,33,35,0
856,"Pri-1217","Pri-1217",-23.7056,-57.9996,7.8,1.5393168,3.602001312,84.52777884,2.328085423,1.562437177,2.586523056,-3604.554199,-2990.318848,-13.38610554,-2.13e-07,0.023613399,-3.584477186,11.86689663,84.52777863,0,113.2410889,0,84,5881,4070,774,8,0,8,0,0,8,0,100,0,8,0,9,9,0,0,0,939,0,0,0,0,72,0,0,0,50,1,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,80,20,0,0,0,0,0,1,20,7,1569,125,122,69,65,0,1,38,14,27,5,25,4,18,5,137,31,27,24,22,29,32,0
2888,"Pri-651","Pri-651",-21.5274,-58.0284,7.8,1.5393168,3.602001312,80.27777107,2.088531971,1.527585387,3.136406898,-11812.97949,-3314.095459,-40.98380661,2.091171265,0.000147891,-7.964266777,3.553591967,82.19436646,0.174575806,172.2806396,0.001012296,80,4603,3448,687,8,0,8,0,0,8,0,100,0,9,0,9,9,0,0,0,702,0,0,0,0,53,0,0,0,50,2,0,0,4,0,0,25,0,15,35,0,25,0,34,20.70670128,0,0,0,0,0,0,60,40,0,0,0,0,0,1,16,5,1568,151,115,59,78,1,1,42,15,29,5,26,6,20,5,139,31,28,25,25,32,33,0
3096,"Pri-842","Pri-842",-20.247,-58.9428,9.4,1.5227664,4.294201248,99.75000015,2.327919483,1.556283593,2.131957054,-547.1880493,187.4956512,-1.768412948,-1.48e-07,0.000991668,-6.8960886,5.479399681,99.0270462,0.722953796,109.9177856,0.006534246,100,3466,4116,815,8,0,8,0,0,8,75,25,0,8,0,4,4,0,0,0,761,0,0,0,0,72,0,0,0,40,2,0,30,0,0,0,15,0,0,55,0,0,0,34,20.73390007,0,0,20,0,0,0,80,0,0,0,0,0,0,1,26,15,1570,114,104,30,49,0,1,42,15,30,6,25,15,21,3,141,32,26,25,27,32,34,0
505,"Ori-356","Ori-356",-26.593611,-55.083611,11.87223581,1.497193593,5.332510615,186.277811,1.385051012,1.570214987,0.52130878,20436.69531,-13265.25977,1.860458612,5.82e-06,0.00028326,-11.13456249,4.467999458,171.373703,14.90411377,155.2304077,0.087601937,188,11690,4119,849,14,0,14,25,0,14,0,0,0,12,0,12,12,75,0,0,606,0,0,0,0,14,0,15,0,130,15,15,0,0,0,70,0,0,0,0,0,0,0,33,20.98348618,0,0,0,0,0,0,0,0,0,0,40,0,60,7,46,17,1558,142,135,124,121,4,1,43,8,27,7,22,2,15,5,122,33,30,24,20,26,33,0
2536,"Pri-332","Pri-332",-24.9904,-54.8557,9.4,1.5227664,4.294201248,323.027804,2.355955839,1.569851398,2.353966713,31069.68945,57401.01563,7.971226215,-2.51e-06,0.000177565,-11.11581612,4.069560528,233.483078,89.54472351,67.0005188,0.572005391,324,9396,4254,1771,12,0,12,0,0,12,0,0,0,12,0,12,12,100,0,0,127,0,0,0,0,37,0,15,0,130,16,15,0,0,0,70,0,0,0,0,0,0,0,34,20.99996567,0,0,0,0,0,0,0,0,0,0,100,0,0,7,35,23,1568,166,132,115,127,3,1,38,14,28,6,21,3,16,4,114,29,31,25,20,28,34,0
1520,"Pri-1831","Pri-1831",-23.0907,-60.3461,7.8,1.5393168,3.602001312,146.4166684,1.490256429,1.557410717,0.67474097,-758.1646118,-58.33931732,-2.568163872,3.36e-06,8.9e-05,-9.793297768,3.119727373,144.6840973,1.732574463,38.49682617,0.04306737,147,1889,3499,561,4,0,4,0,0,4,0,50,0,4,0,4,4,50,0,0,791,0,15,0,40,72,0,0,0,130,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75672531,0,0,100,0,0,0,0,0,0,0,0,0,0,4,17,9,1570,81,76,24,29,0,1,38,16,29,6,27,4,20,5,140,33,29,25,23,30,34,0
1689,"Pri-1984","Pri-1984",-22.8054,-60.0941,9.4,1.5227664,4.294201248,137.5277827,1.297682881,1.565420747,0.395479381,2539.130127,4823.906738,-1.549215078,3.52e-06,0.000128655,-9.93156147,3.642474651,134.8169556,2.710830688,41.83355713,0.060856842,138,3259,3451,894,9,0,9,0,100,7,0,0,0,12,0,7,4,0,0,0,633,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.7694149,0,0,0,0,0,40,0,40,0,0,20,0,0,4,14,8,1570,86,77,26,33,0,1,43,18,31,6,27,7,20,5,139,36,31,25,25,33,36,0
1381,"Pri-17","Pri-17",-25.6578,-54.8139,10.72725305,1.509037294,4.856347474,241.0555406,0.801663876,1.570006847,5.680219173,51916.46484,-7916.22168,7.816794872,1.42e-06,0.000159235,-11.82479954,3.660814285,195.2880859,45.76745605,126.3153076,0.265961885,241,8310,4285,1554,12,0,12,0,0,12,0,0,0,12,0,12,12,100,0,0,223,0,0,0,0,37,0,15,0,130,13,15,0,0,0,70,0,0,0,0,0,0,0,34,20.99420357,0,0,0,0,0,0,0,0,0,0,100,0,0,7,21,17,1567,155,139,118,125,3,1,38,10,28,6,23,2,16,5,115,30,30,26,20,25,34,0
2038,"Pri-2329","Pri-2329",-22.9133,-61.44,15,1.46484,6.59178,188.8888898,1.811563611,1.55267477,1.134177208,-6488.242676,-3881.972168,-11.94463539,-4.33e-06,8.11e-05,-9.713027,2.983533621,188.0897675,0.799118042,13.77844238,0.054818366,189,1984,3676,958,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,458,0,0,0,20,72,15,0,0,50,18,0,0,0,0,0,0,15,0,50,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,21,14,1570,83,78,15,21,0,1,38,15,29,5,26,3,19,5,141,32,29,24,23,30,33,0
1761,"Pri-2048","Pri-2048",-23.7151,-59.4823,7.8,1.5393168,3.602001312,113.8611103,2.185795784,1.536394358,2.957538605,-5271.198242,-2471.526367,-32.18500519,0.079868667,0.319770843,-0.256705791,17.38412285,113.940979,0,75.54095459,0,114,4132,3579,660,10,0,10,0,0,9,0,0,0,8,0,8,8,100,0,0,645,0,0,0,0,72,0,0,0,130,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,40,20,40,0,0,0,0,4,15,6,1570,97,107,41,48,0,1,40,16,29,6,26,4,19,5,139,35,31,27,23,32,34,0
2500,"Pri-3","Pri-3",-25.7033,-54.8392,17.04395189,1.443697362,7.381892513,271.7222302,0.941390812,1.570234418,6.085237503,39755.28906,89322.64063,5.936778545,-1.2e-06,0.000102359,-12.67538452,3.305459976,194.6511841,77.07104492,97.45111084,0.441611797,276,6573,4690,1944,12,0,12,25,50,12,0,0,0,12,0,12,12,25,0,0,156,0,0,0,0,37,0,15,0,30,17,15,0,0,0,70,0,0,0,0,0,0,0,34,21.07485008,0,0,0,0,0,0,0,0,0,0,100,0,0,7,13,11,1568,154,140,118,122,4,1,38,3,27,7,22,2,16,4,115,30,30,26,18,25,35,0
2505,"Pri-303","Pri-303",-26.622,-55.6274,7.8,1.5393168,3.602001312,312.5833466,2.322373867,1.568650246,2.617123604,102087.2422,83429.64844,15.17851448,-3.12e-06,0.000112653,-11.239501,3.369409323,157.8919983,154.6913452,39.60720825,0.79615283,314,8468,4259,1268,12,25,12,25,25,12,0,0,0,12,0,12,12,25,0,0,887,0,0,0,0,37,0,0,0,130,17,100,0,0,0,0,0,0,0,0,0,0,0,34,20.95670128,0,0,0,0,0,0,0,0,0,0,100,0,0,7,21,11,1569,153,149,133,133,1,1,41,7,26,7,23,2,15,5,120,32,28,25,19,24,33,0
692,"Pri-1068","Pri-1068",-21.1944,-62.1693,7.8,1.5393168,3.602001312,302.6944402,2.286967039,1.565120101,2.732979298,856.8120728,-2428.296387,0.829567373,-1.27e-05,0.000788601,-8.064016342,5.234576225,285.0111389,17.68328857,0.491607666,0.972951293,303,1781,3486,840,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,1278,0,45,0,0,72,0,0,0,50,2,0,0,0,0,0,25,30,0,0,0,0,1,34,20.95689392,0,0,100,0,0,0,0,0,0,0,0,0,0,7,16,10,1570,64,61,9,14,0,1,42,17,30,6,28,5,21,5,148,33,29,23,24,33,36,0
1129,"Pri-1466","Pri-1466",-22.6895,-58.4154,7.8,1.5393168,3.602001312,92.30555868,1.074520826,1.562971115,0.04926414,-3827.628174,-5666.097656,-11.00396061,-1.43e-06,0.000225954,-8.992873192,4.076672077,92.30555725,0,97.21838379,0,92,8733,3933,654,4,0,4,0,0,4,0,100,0,8,0,4,4,0,0,0,774,0,0,0,0,72,0,0,0,50,2,0,0,0,0,0,25,0,15,35,0,25,0,34,20.73298836,0,0,80,0,0,0,20,0,0,0,0,0,0,1,47,16,1569,137,111,54,62,0,1,35,15,28,5,24,3,19,5,137,31,28,24,24,31,31,0
2307,"Pri-2647","Pri-2647",-20.1881,-60.9697,15,1.46484,6.59178,228.138891,2.086018562,1.5668751,1.557724833,3181.074219,764.7753296,2.658702135,-5.48e-06,0.000378514,-8.8213377,4.844336033,225.4587708,2.680114746,1.089233398,0.711028695,228,4026,3871,1056,8,0,4,0,0,4,75,25,0,4,0,4,4,0,0,0,684,0,0,0,70,72,0,0,0,40,12,0,0,0,0,0,0,15,0,15,0,0,1,34,20.97979355,0,0,80,0,0,0,20,0,0,0,0,0,0,7,19,11,1570,65,62,19,24,1,1,38,19,30,5,28,4,21,4,138,31,28,25,27,33,33,0
3196,"Pri-934","Pri-934",-20.6025,-62.1226,7.8,1.5393168,3.602001312,347.2222218,2.349539757,1.558719277,2.270693541,-8288.954102,-9063.291992,-2.597582102,7.22e-06,0.015881613,-3.613154173,10.96132183,347.222229,0,13.84411621,0,346,1877,2824,890,4,0,4,75,0,4,25,0,0,4,0,4,4,0,0,0,435,0,45,0,0,72,0,0,0,20,18,0,0,0,0,0,25,30,0,0,0,0,0,34,21.0167923,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,10,1569,63,62,10,14,0,1,41,20,31,6,28,4,20,5,144,32,30,27,27,34,36,0
1901,"Pri-2187","Pri-2187",-21.8697,-60.1472,34.27686279,1.373582463,14.12462928,148.8055534,2.15445137,1.559547782,3.028871298,-6468.806152,-2000.334473,-11.32157516,3.86e-06,0.00112392,-5.451194763,7.698243618,145.8477325,2.957824707,15.22039795,0.162712529,148,3779,3486,974,4,0,4,0,25,4,0,0,0,4,0,4,4,75,0,0,1339,0,15,0,40,72,0,0,0,30,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.80675507,0,0,100,0,0,0,0,0,0,0,0,0,0,4,12,7,1569,95,84,25,34,0,1,41,14,30,6,28,11,20,4,140,34,28,26,26,34,36,0
2207,"Pri-2529","Pri-2529",-22.7842,-60.1317,10,1.51656,4.54968,137.8333357,1.270837545,1.561267972,0.356914431,-862.6172485,1576.728516,-4.203883171,-7.42e-06,0.00011312,-9.744703293,3.372011423,136.0278625,1.805465698,41.43383789,0.041755199,138,2979,3266,849,9,0,12,0,100,10,0,0,0,10,0,10,10,0,0,0,521,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.7694149,0,0,0,0,0,0,0,20,60,0,20,0,0,4,8,3,1570,86,77,26,33,0,1,43,18,32,6,29,6,20,5,140,37,32,26,26,34,37,0
1401,"Pri-1717","Pri-1717",-27.3561,-55.817,18.8,1.4255328,8.040004992,131.111096,1.69277966,1.569728851,3.753776073,30504.93555,2764.08374,7.292427063,3.25e-06,8.72e-05,-12.12554836,3.245273829,84.72356415,46.3875351,111.5927734,0.293628603,132,7695,4162,528,12,0,12,25,0,14,0,0,0,9,0,12,10,75,0,0,84,0,0,0,0,37,0,15,0,130,13,15,0,0,0,70,0,0,0,0,0,0,0,34,20.73534775,0,0,0,0,0,0,0,20,0,0,60,0,20,7,20,7,1566,146,153,129,142,3,1,39,12,26,6,24,5,16,5,135,32,27,22,19,24,30,0
2820,"Pri-590","Pri-590",-24.2909,-54.5661,17.3,1.4410488,7.479043272,329.527812,1.423007011,1.56994772,0.575834215,-44462.44531,8039.692383,-6.496192455,-1.05e-05,8.31e-05,-12.62000465,3.077753067,281.0093689,48.51843262,106.8969116,0.312185615,334,4593,3693,1926,8,0,8,0,100,12,0,0,0,12,0,12,12,0,0,0,530,0,0,0,0,37,0,15,0,30,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.99420357,0,0,0,0,0,0,40,0,0,0,60,0,0,7,18,19,1566,170,131,116,129,3,1,41,16,28,5,23,5,16,4,108,32,28,28,24,29,36,0
25,"Oci-120","Oci-120",-21.7025,-61.040278,17.43226744,1.439680626,7.529069309,191.6111101,2.272503853,1.558666825,1.94325161,-835.7619629,-3329.374756,-1.032625556,4.43e-06,0.00011572,-9.629177094,3.288069725,190.1803131,1.430801392,3.773925781,0.274904191,192,1499,3023,715,4,0,4,0,0,4,0,25,0,4,0,4,4,75,0,0,485,0,15,0,40,72,0,0,0,130,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,8,1570,91,88,23,24,0,1,38,15,30,5,30,11,21,5,143,34,30,24,26,32,35,0
1653,"Pri-1951","Pri-1951",-22.0352,-58.6662,7.8,1.5393168,3.602001312,101.1666678,1.04175961,1.53029263,0.004860454,-432.044342,5666.810059,-0.305075914,0.558551908,0.000894856,-4.7440238,6.855903625,99.90096283,1.824256897,98.30657959,0.018218732,101,4844,4021,832,8,0,4,0,0,4,0,100,0,8,0,8,4,0,0,0,547,0,0,0,0,72,0,0,0,50,1,0,0,0,0,0,25,0,15,35,0,25,0,34,20.73390007,0,0,40,0,0,0,60,0,0,0,0,0,0,1,19,8,1570,126,100,45,62,0,1,36,17,29,5,25,12,20,3,138,30,27,25,25,32,32,0
1512,"Pri-1824","Pri-1824",-23.1606,-59.7716,7.8,1.5393168,3.602001312,127.0555565,1.59499824,1.53395462,0.828851104,7956.343262,2712.919434,34.92259216,7.54e-07,8.53e-05,-8.416743279,3.352552176,124.1234512,2.932106018,56.77142334,0.049111102,127,4054,3901,792,9,0,4,25,50,4,0,0,0,4,0,4,4,25,0,0,467,0,0,0,20,72,0,0,0,20,15,0,30,0,0,0,0,35,0,15,0,0,0,34,20.73390007,0,0,80,0,0,0,0,20,0,0,0,0,0,4,19,9,1570,89,86,31,38,0,1,40,13,29,6,26,6,19,5,139,34,29,24,23,30,32,0
1040,"Pri-1384","Pri-1384",-24.5828,-57.7427,7.8,1.5393168,3.602001312,74.66666711,2.324662209,1.549536347,2.124615431,-837.4614868,421.9585266,-16.97938156,-2.99e-06,8.27e-05,-9.403508186,3.073997021,73.64081573,1.025848389,138.0423584,0.007376585,75,4984,3797,436,9,0,9,0,0,9,0,0,0,8,0,8,8,100,0,0,437,0,0,0,0,72,0,0,0,130,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,40,60,0,0,0,0,0,1,18,5,1570,126,117,63,68,0,1,35,9,26,5,25,3,18,5,140,31,29,24,21,27,29,0
1424,"Pri-1739","Pri-1739",-26.5001,-55.1917,17.3,1.4410488,7.479043272,312.8889499,1.489269018,1.570397854,0.670072913,79658.38281,162162.125,3.477304697,-3.4e-06,0.000111466,-12.44490433,3.707699776,200.6533356,112.235611,55.50808716,0.669089854,313,11667,4369,976,14,0,14,100,0,14,0,0,0,14,0,14,14,0,0,0,584,0,0,0,0,37,0,15,0,20,1,15,0,0,0,70,0,0,0,0,0,0,0,34,21.14943695,0,0,0,0,0,0,0,0,0,0,0,0,100,7,45,15,1566,149,139,128,126,6,1,40,0,26,7,23,2,16,5,111,32,28,24,18,25,33,0
1596,"Pri-190","Pri-190",-23.1467,-56.1331,30.56861206,1.303798277,11.95659112,270.9166565,0.796205103,1.570296526,5.646180153,21453.83789,137745.5313,-2.282851696,2.76e-08,0.000109679,-12.46656227,3.52812314,198.6657562,72.25090027,255.871582,0.220194906,272,8261,4381,881,9,100,9,0,0,10,0,0,0,9,0,9,9,0,0,0,181,20,45,0,20,6,0,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,34,21.01823235,0,0,0,0,0,0,0,80,20,0,0,0,0,7,21,8,1560,166,132,83,101,5,1,39,15,28,5,24,1,18,5,121,32,27,26,23,29,31,0
2355,"Pri-2698","Pri-2698",-24.74,-58.3075,9,1.526904,4.1226408,81.27777974,1.887843847,1.562053084,1.244436145,2436.18042,6133.375488,0.093931869,-1.11e-06,0.000443312,-8.207992554,4.664870262,81.14196777,0.135810852,123.3293457,0.001099993,81,4494,3805,578,6,0,6,0,0,9,0,0,0,10,0,8,9,100,0,0,505,0,0,0,0,72,0,0,0,130,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,40,0,20,20,20,0,0,0,0,1,18,6,1569,110,115,60,58,0,1,40,14,27,5,24,4,17,5,139,33,27,24,21,27,30,0
665,"Pri-1043","Pri-1043",-22.0935,-59.4655,9.4,1.5227664,4.294201248,122.5833305,2.304587364,1.564407706,2.677946329,2138.401855,-593.7241821,6.461986542,-2.22e-06,0.000135288,-9.89686203,3.543320179,119.1286774,3.454650879,47.53485107,0.067752197,123,3607,3784,1137,12,0,12,0,100,14,0,0,0,10,0,10,10,0,0,0,675,0,15,0,40,72,0,0,0,30,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,0,0,0,0,0,0,40,0,40,0,20,4,16,8,1570,86,71,26,39,0,1,40,18,31,5,28,1,20,5,138,34,30,26,26,33,35,0
95,"Oci-187","Oci-187",-20.150556,-60.969722,2.879630175,1.590213105,1.373767693,228.3888924,1.583959222,1.561959624,0.806223452,7150.42627,-1633.531494,10.70146942,-6.91e-06,0.000671592,-7.781982899,5.06895256,225.7367249,2.652160645,0.524108887,0.83499229,228,3911,3615,1009,8,0,8,0,0,4,0,75,0,4,0,4,4,25,0,0,585,0,0,0,70,72,0,0,0,50,12,0,0,0,0,0,0,15,0,15,0,0,0,34,20.96355629,0,0,60,0,0,0,40,0,0,0,0,0,0,7,16,8,1570,65,61,18,24,0,1,38,19,30,5,28,5,21,4,138,32,28,26,27,33,33,0
280,"Ori-154","Ori-154",-25.39,-55.918889,7.328287015,1.544196199,3.394893886,295.0555365,2.139922857,1.570266128,3.060213089,115706.7031,15143.98438,14.66310024,5.52e-06,0.000120668,-11.96546173,3.854254246,230.70961,64.34593201,99.27697754,0.393257469,291,6818,4046,795,10,50,10,0,50,10,0,0,0,12,0,12,12,0,0,0,420,50,0,0,0,14,0,0,15,30,13,0,0,0,35,0,0,0,0,0,0,0,0,34,20.98510742,0,0,0,0,0,0,0,0,60,0,40,0,0,7,17,6,1565,157,135,117,118,5,1,38,12,27,5,23,3,16,5,111,31,28,23,21,26,30,0
950,"Pri-1301","Pri-1301",-23.4233,-60.0042,7.8,1.5393168,3.602001312,131.8611105,0.817561626,1.529854894,5.203932285,-2212.27124,-976.8400269,-7.925937176,3.96e-06,0.047201686,-0.421166956,16.24046707,131.8611145,0,55.08557129,0,132,5848,3427,511,4,0,4,0,0,4,0,0,0,4,0,4,4,100,0,0,666,0,15,0,40,72,0,0,0,130,18,0,0,4,0,0,0,30,0,15,0,0,0,34,20.74488258,0,0,100,0,0,0,0,0,0,0,0,0,0,4,14,6,1570,84,83,29,34,0,1,40,15,29,7,27,8,20,5,139,35,30,24,23,30,34,0
2621,"Pri-409","Pri-409",-25.9803,-55.832,7.8,1.5393168,3.602001312,233.7499392,1.333819866,1.570419312,4.265321732,-195346.4063,-18777.57813,-10.49341393,-2.79e-07,0.000653174,-10.27105236,5.790698051,178.5463257,55.20361328,181.9136658,0.232811436,220,12247,4521,721,2,0,2,50,0,8,50,0,0,8,0,12,8,0,0,0,512,0,0,0,0,82,0,0,0,20,1,100,0,0,0,0,0,0,0,0,0,0,0,34,20.8454113,40,0,0,0,0,0,40,0,0,0,20,0,0,7,48,15,1548,162,145,111,114,6,1,38,12,27,6,23,4,16,4,114,31,28,22,20,25,30,0
2448,"Pri-2804","Pri-2804",-20.9061,-60.2167,9,1.526904,4.1226408,142.7500013,1.835790634,1.549546599,1.170557022,-4084.05957,360.5731506,-16.00648689,-1.29e-06,0.112908587,-1.779745698,14.12332916,142.5104218,0.239578247,21.31585693,0.011114517,143,4786,3401,843,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,2680,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.74488258,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,7,1570,88,83,24,32,0,1,39,21,30,5,27,7,21,4,141,32,28,26,27,33,35,0
124,"Oci-216","Oci-216",-21.045,-59.768611,8.872815534,1.528219596,4.067883172,129.8333351,1.414052486,1.555458069,0.56673032,3730.507568,3385.117432,10.35819817,-6.89e-06,0.000107264,-9.064851761,3.511912107,127.3670349,2.466293335,15.76531982,0.135275647,130,1985,3411,651,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,689,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,100,0,0,0,0,0,0,0,0,0,0,4,17,9,1570,94,86,25,38,0,1,39,22,31,4,28,7,22,4,140,33,29,27,27,32,34,0
2824,"Pri-594","Pri-594",-25.4616,-55.525,7.8,1.5393168,3.602001312,239.6666862,2.253195763,1.569275975,1.887732506,4575.903809,-4630.835449,0.965286195,7.91e-07,0.000926264,-8.527324677,6.209712982,216.6378479,23.02883911,154.5168762,0.129706532,235,8586,4411,799,9,0,9,0,0,9,25,0,0,9,0,9,9,75,0,0,216,50,0,0,0,14,0,0,15,40,16,0,0,0,35,0,0,0,0,0,0,0,0,34,20.96355629,0,0,0,0,0,0,0,100,0,0,0,0,0,7,21,10,1562,155,134,119,120,2,1,33,12,26,5,23,3,16,5,112,31,28,25,20,25,30,0
1038,"Pri-1382","Pri-1382",-23.9244,-57.9958,9.4,1.5227664,4.294201248,83.49999986,2.235498667,1.562865257,2.862985373,-1238.898926,-3692.424316,1.405761123,0.00641646,0.003246263,-5.086558342,8.880476952,82.286026,1.22039032,115.2908325,0.010474444,83,4702,3756,513,9,0,10,0,0,9,0,100,0,9,0,9,9,0,0,0,350,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,0,80,20,0,0,0,0,1,17,5,1569,121,119,67,64,0,1,40,13,27,6,25,6,18,5,138,32,29,24,22,29,31,0
2506,"Pri-304","Pri-304",-26.5338,-55.1313,14.9,1.4658744,6.552458568,239.8888806,2.149280548,1.570456743,3.042939663,43137.35547,34159.81641,4.776119709,4.95e-06,9.95e-05,-13.35569572,3.190690279,187.4563446,52.43254089,115.622345,0.31199652,250,9120,4387,1399,2,75,2,0,0,2,25,0,0,14,0,9,9,0,0,0,637,0,0,0,0,37,0,15,0,14,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.9238987,60,0,0,0,0,0,0,20,0,0,0,0,20,7,20,14,1561,146,137,126,123,8,1,40,14,27,6,22,2,15,5,116,32,28,23,19,24,33,0
1763,"Pri-205","Pri-205",-25.0753,-56.2661,6.905099616,1.54857365,3.207916594,194.0555561,2.350518227,1.563925266,2.445365906,101549.8281,112959.9922,36.8000145,1.19e-06,0.000112956,-9.81623745,3.548853159,142.6543274,51.40122986,151.9711609,0.252744377,193,11314,4437,543,9,0,9,75,0,14,25,0,0,9,0,9,9,0,0,0,464,20,45,0,20,59,0,0,15,20,13,0,0,0,0,0,0,0,0,0,0,0,0,34,20.86019897,0,0,0,0,0,0,0,80,0,0,0,0,20,7,51,13,1567,166,127,103,111,1,1,39,14,27,5,23,4,18,4,129,32,28,24,21,26,30,0
331,"Ori-200","Ori-200",-26.185278,-56.239444,3.395395798,1.584878026,1.614386457,129.6388842,0.863707066,1.569886923,5.904366016,-14970.18066,17039.3457,-4.258434772,1.27e-06,0.000152021,-11.72974873,3.627024174,112.1090622,17.5298233,228.3927612,0.07128188,130,9541,4899,487,10,25,10,25,0,14,0,50,0,14,0,14,14,0,0,0,278,15,0,0,0,59,0,0,40,20,17,0,0,0,15,0,30,0,0,0,0,0,0,34,20.73390007,0,0,0,0,0,0,0,0,40,0,0,0,60,7,24,7,1564,140,131,98,116,2,1,38,12,26,5,24,4,17,5,132,31,28,22,20,25,29,0
