ID,ID1,LATITUD,LONGITUD,COS_0.30,DA_0.30,COSkgm2,DEM,AnalyticalHillshading,Slope,Aspect,CrossSectionalCurvature,LongitudinalCurvature,CovergenceIndex,ClosedDepressions,FlowAccumulation,TopographicWetnessIndex,LSFactor,ChannelNetworkBaseLevel,VerticalDistanceToChannelNetwork,ValleyDepth,RelativeSlopePosition,DEMSRE3a,etmnts3a,evmmod3a,evsmod3a,g01igb3a,g02esa3a,g02igb3a,g03esa3a,g04esa3a,g04igb3a,g05esa3a,g06esa3a,g07esa3a,g10igb3a,g11esa3a,g11igb3a,g12igb3a,g13esa3a,g18esa3a,g21esa3a,gacgem3a,gachws3a,garhws3a,gchhws3a,gcmhws3a,geaisg3a,gflhws3a,gfrhws3a,gglhws3a,glcesa3a,glcjrc3a,glphws3a,glvhws3a,glwwwf3a,glxhws3a,gnthws3a,gplhws3a,grghws3a,gschws3a,gsnhws3a,gsthws3a,gvrhws3a,iflgre3a,inmsre3a,inssre3a,l02igb3a,l03igb3a,l04igb3a,l05igb3a,l06igb3a,l07igb3a,l08igb3a,l09igb3a,l10igb3a,l11igb3a,l12igb3a,l13igb3a,l14igb3a,l3pobi3b,lammod3a,ln1dms3a,opisre3a,px1wcl3a,px2wcl3a,px3wcl3a,px4wcl3a,SLPSRT3a,smkisr3a,tdhmod3a,tdlmod3a,tdmmod3a,tdsmod3a,tnhmod3a,tnlmod3a,tnmmod3a,tnsmod3a,twisre3a,tx1mod3a,tx2mod3a,tx3mod3a,tx4mod3a,tx5mod3a,tx6mod3a,wmkmod3a
Pri-1671,Pri-1671,-24.4347,-55.0362,21.2,1.4007072,8.91,330.1388184,0.878657818,1.570347786,5.052339554,18007.82422,-2338.683594,1.287600517,6.02E-06,0.000110169,-12.82719517,3.354429007,248.47258,81.66624451,89.70458984,0.476546913,345,9901,4695,1030,4,75,4,0,0,9,25,0,0,14,0,9,9,0,0,0,235,0,0,0,0,14,0,0,0,14,1,100,0,0,0,0,0,0,0,0,0,0,0,34,21.03682899,0,0,40,0,0,0,0,40,0,0,0,0,20,7,23,2,1557,171,132,113,125,5,1,38,13,27,5,24,2,17,4,103,30,27,24,21,26,29,0
Pri-1672,Pri-1672,-24.5505,-54.6462,25.1,1.3603656,10.24,326.8333583,1.463195801,1.569883704,0.63316226,54675.875,-2318.548584,5.809619427,-1.48E-05,0.000661388,-9.374519348,5.805185795,255.4430695,71.39027405,99.85491943,0.41688922,322,13328,5138,982,8,75,8,0,25,8,0,0,0,8,0,8,8,0,0,0,972,0,0,0,0,37,0,15,0,14,17,15,0,0,0,70,0,0,0,0,0,0,0,34,21.04891205,0,0,0,0,0,0,100,0,0,0,0,0,0,7,55,2,1555,167,131,116,129,2,1,37,11,26,5,23,3,16,4,110,29,27,23,20,26,30,0
Pri-1673,Pri-1673,-24.3789,-55.7864,25.9,1.3520904,10.51,250.6943845,1.712271214,1.57032609,3.72611618,6305.697266,-125975.8125,5.12758255,-2.82E-06,0.000338894,-11.39940453,4.421115875,156.4255371,94.2688446,106.1594849,0.470336914,251,9313,4435,1517,8,75,14,0,25,14,0,0,0,14,0,12,12,0,0,0,709,20,45,0,20,59,0,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20.89419937,0,0,0,0,0,0,20,0,0,0,20,0,60,7,41,2,1558,156,120,106,117,6,1,39,12,28,5,23,2,17,5,112,30,27,24,21,27,30,0
Pri-1674,Pri-1674,-24.0843,-55.7321,16.5,1.449324,7.17,167.499959,1.69964385,1.570050716,3.74407196,46893.22266,49384.36719,3.338740587,-4.77E-06,0.00036194,-10.64058113,4.692490101,148.0871887,19.4127655,207.9423828,0.085385203,166,12687,4976,956,2,0,2,0,0,2,100,0,0,2,0,2,2,0,0,0,340,20,45,0,20,59,0,0,15,40,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20.86151314,100,0,0,0,0,0,0,0,0,0,0,0,0,7,54,2,1561,163,136,98,119,4,1,36,17,27,4,23,9,17,4,109,30,26,23,22,26,28,0
Pri-1675,Pri-1675,-24.1224,-55.3964,17.3,1.4410488,7.48,244.9721593,1.05538249,1.570260167,4.69809103,20397.45703,-8011.90918,4.138436794,-6.63E-06,0.000123949,-12.53090954,3.434434175,190.7053833,54.26676941,179.1270447,0.232511595,243,13037,5392,858,2,0,2,0,0,2,100,0,0,2,0,2,2,0,0,0,1135,20,45,0,20,14,0,0,15,40,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20.92529869,100,0,0,0,0,0,0,0,0,0,0,0,0,7,54,2,1565,172,144,103,125,5,1,35,9,25,4,24,8,19,3,115,29,26,23,20,25,27,0
Pri-1710,Pri-1710,-26.8078,-55.7403,14.9,1.4658744,6.55,236.8888806,2.132136106,1.570204139,3.074437141,-10720.3584,-16210.20801,-0.501066089,4.89E-06,9.15E-05,-12.88313675,3.137819529,169.6139984,67.27488708,68.52096558,0.495411932,249,12651,4731,654,2,0,2,0,0,2,50,50,0,2,0,2,2,0,0,0,566,0,0,0,0,37,0,0,0,50,17,100,0,0,0,0,0,0,0,0,0,0,0,34,20.94010925,100,0,0,0,0,0,0,0,0,0,0,0,0,7,53,2,1563,147,165,142,135,4,1,38,12,26,6,23,1,15,5,117,31,29,24,20,25,31,0
Pri-1716,Pri-1716,-27.0621,-56.0413,19.6,1.4172576,8.33,168.8055483,1.813096762,1.568392754,3.580156565,6596.645996,-9383.658203,2.679309368,-6.32E-06,7.23E-05,-11.77370262,2.96013093,106.2249985,62.58054352,58.94476318,0.514958918,171,5985,3681,971,14,0,14,0,0,14,0,0,0,12,0,12,14,100,0,0,141,60,0,0,0,37,0,25,15,130,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20.79966736,0,0,0,0,0,0,0,0,0,0,40,0,60,7,17,-10,1568,145,186,148,132,1,1,42,11,28,7,23,3,16,5,130,34,30,25,18,25,34,0
Pri-173,Pri-173,-24.8044,-55.8353,9.32716348,1.523519821,4.26,230.9999517,1.317202687,1.569955826,4.289470196,18303.08789,-12207.43262,2.043406725,2.48E-06,9.70E-05,-12.25788403,3.315285444,194.4825439,36.51741028,143.4459839,0.202915773,239,8288,4467,686,14,75,14,0,25,14,0,0,0,9,0,10,9,0,0,0,468,0,0,0,0,14,0,0,0,14,13,100,0,0,0,0,0,0,0,0,0,0,0,34,20.86798096,0,0,0,0,0,0,0,20,20,0,0,0,60,7,22,2,1562,170,128,113,122,4,1,38,13,27,5,23,2,16,5,121,31,27,23,21,27,30,0
Pri-1736,Pri-1736,-26.5976,-55.922,25.1,1.3603656,10.24,124.3611062,0.788627088,1.567304373,5.407127857,-4212.894043,-9800.387695,-2.093187571,7.06E-07,0.001377466,-7.992107868,5.852371693,121.5810852,2.780021667,191.5306091,0.0143071,124,6811,3503,411,9,0,9,0,75,9,0,0,0,9,0,9,8,25,0,0,280,15,0,0,0,37,0,0,40,130,13,0,0,4,15,0,30,0,0,0,0,0,0,34,20.72121239,0,0,0,0,0,0,0,100,0,0,0,0,0,7,16,2,1568,141,157,124,124,1,1,35,12,26,5,23,3,16,5,136,33,29,24,20,25,30,0
Pri-1744,Pri-1744,-26.7855,-55.9069,14.9,1.4658744,6.55,152.9166621,2.002833605,1.569882393,3.292968035,-29664.89453,-6748.631836,-10.00494576,-5.63E-06,0.000137857,-11.6343565,3.693214178,136.7205353,16.19612122,133.0478821,0.108521089,153,11307,4245,904,14,0,14,75,25,14,0,0,0,9,0,9,9,0,0,0,710,50,0,0,0,37,0,0,15,30,16,0,0,0,35,0,0,0,0,0,0,0,0,34,20.79962158,0,0,0,0,0,0,0,40,0,0,0,0,60,7,46,2,1560,143,174,138,129,3,1,38,13,27,5,23,3,16,5,131,31,29,24,20,25,30,0
Pri-1751,Pri-1751,-26.663,-55.4244,25.1,1.3603656,10.24,252.5278434,2.098809958,1.570369959,1.578614712,-9877.443359,-70095.99219,-1.859078526,3.87E-06,8.63E-05,-13.27047348,3.101125956,180.3734894,72.15435791,94.54537964,0.432840258,262,8368,4094,1138,12,0,12,75,0,12,25,0,0,12,0,12,12,0,0,0,270,0,0,0,0,37,0,15,0,40,16,15,0,0,0,70,0,0,0,0,0,0,0,34,21.025774,0,0,0,0,0,0,0,0,0,0,100,0,0,7,20,2,1563,153,135,129,134,5,1,42,12,27,7,23,3,15,5,108,33,29,24,19,26,35,0
Pri-1764,Pri-1764,-26.3292,-55.0567,25.1,1.3603656,10.24,326.6666588,2.124563932,1.570295811,3.088172913,-14220.53125,125364.3828,-2.4873631,-2.27E-06,0.000353314,-10.6021843,5.121029854,238.9261627,87.74049377,54.17364502,0.618264616,317,13198,4686,645,2,0,2,0,0,14,100,0,0,4,0,14,2,0,0,0,761,0,0,0,0,37,0,15,0,40,17,15,0,0,0,70,0,0,0,0,0,0,0,34,20.98996162,40,0,20,0,0,0,0,0,0,0,0,0,40,7,53,-2,1561,151,146,128,124,5,1,36,1,24,6,22,2,15,4,115,29,28,23,17,23,30,0
Pri-1769,Pri-1769,-26.7104,-55.7288,13.3,1.4824248,5.91,257.1666701,2.277850628,1.569828987,2.761680603,-67598.92188,26412.49219,-15.70523262,-1.36E-05,0.000690549,-9.273145676,5.85549736,154.1557465,103.01091,67.56591797,0.603897452,252,7678,4346,1522,14,0,14,25,25,14,0,50,0,12,0,12,12,0,0,0,897,0,0,0,0,37,0,0,0,50,16,100,0,0,0,0,0,0,0,0,0,0,0,34,20.95689392,0,0,0,0,0,0,0,0,0,0,40,0,60,7,22,2,1560,149,159,137,134,3,1,40,10,26,6,22,1,15,5,120,31,28,25,19,25,33,0
Pri-177,Pri-177,-24.72,-55.2219,9.192224564,1.524915629,4.21,282.7500646,2.231393099,1.570243835,1.836322427,-5555.444336,-11574.43848,-2.240397453,-3.53E-06,0.000112916,-12.33725166,3.548704386,235.8496094,46.90045166,127.1152954,0.269518435,285,8244,4714,1244,8,0,8,100,0,14,0,0,0,12,0,12,9,0,0,0,996,50,0,0,0,14,0,0,15,20,1,0,0,0,35,0,0,0,0,0,0,0,0,34,20.98442078,0,0,0,0,0,0,40,0,0,0,40,0,20,7,23,2,1563,168,126,112,121,5,1,37,13,27,5,23,2,17,5,115,30,28,24,21,27,31,0
Pri-1779,Pri-1779,-26.595,-55.068,14.1,1.4741496,6.24,172.0833373,1.254743338,1.569250107,0.330717087,-17350.7793,-36952.00391,-2.438057184,1.028784275,0.090760723,-3.390830994,17.28845596,173.1121216,0,168.0046692,0,165,11048,3878,865,8,0,9,25,0,12,75,0,0,8,0,14,12,0,0,0,561,0,0,0,0,14,0,15,0,40,15,15,0,0,0,70,0,0,0,0,0,0,0,34,20.82187653,0,0,0,0,0,0,40,20,0,0,20,0,20,7,39,2,1558,142,135,124,120,1,1,45,8,28,7,23,2,15,5,123,33,30,24,20,26,34,0
Pri-1784,Pri-1784,-26.8697,-55.349,18.8,1.4255328,8.04,168.3332569,1.270685434,1.570369005,4.358202457,-96870.14844,-106412.9609,-4.111830235,-4.95E-06,0.000373691,-11.39736176,4.508392811,129.1829376,39.15031433,141.5787354,0.216624364,168,7656,3770,1011,9,0,9,75,25,14,0,0,0,12,0,12,12,0,0,0,349,0,0,0,0,37,0,15,0,20,13,15,0,0,0,70,0,0,0,0,0,0,0,34,20.86001778,0,0,0,0,0,0,0,40,0,0,40,0,20,7,17,2,1554,143,127,126,131,6,1,42,13,27,6,23,1,15,5,113,32,30,23,19,25,33,0
Pri-1803,Pri-1803,-21.68,-59.1922,7.8,1.5393168,3.6,112.944449,0.834626675,1.560956001,5.824437141,-5682.703125,-6175.280273,-14.39734173,1.33E-06,0.001245364,-6.710296154,6.14687109,112.6516113,0.29283905,63.27325439,0.004606843,113,4411,3692,671,5,0,4,0,0,4,0,25,0,4,0,4,4,75,0,0,2044,0,15,0,40,72,0,0,0,130,1,0,0,0,0,0,0,30,0,15,0,0,1,34,20.73390007,0,0,80,20,0,0,0,0,0,0,0,0,0,4,14,2,1569,101,84,30,46,1,1,36,18,29,4,27,3,20,4,138,32,28,25,26,31,33,0
Pri-1820,Pri-1820,-23.4961,-58.8192,7.8,1.5393168,3.6,101.5555563,0.851949155,1.554060102,5.881961823,369.2860718,173.218811,-1.317114592,9.87E-07,7.00E-05,-9.938911438,2.897566795,100.6692429,0.886314392,88.98156738,0.009862415,102,4320,3606,569,8,0,8,0,0,8,0,0,0,9,0,4,4,100,0,0,359,0,0,0,0,72,0,0,0,130,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,20,0,0,0,60,20,0,0,0,0,0,1,16,0,1570,107,104,38,56,0,1,39,13,29,6,26,4,19,5,138,34,30,26,24,32,33,0
Pri-1821,Pri-1821,-23.0132,-59.4453,7.8,1.5393168,3.6,114.3333321,2.090264797,1.5402987,3.137933731,-1168.120483,-532.1236572,-7.09605217,0.564380586,0.001479096,-5.060281754,6.814937115,114.8977127,0,68.15570068,0,114,3334,3795,1002,9,0,9,0,50,10,0,0,0,14,0,9,10,50,0,0,796,0,0,0,20,72,0,0,0,30,18,0,30,4,0,0,0,35,0,15,0,0,0,34,20.72121239,0,0,0,0,0,0,0,60,20,0,0,0,20,4,9,2,1569,99,90,33,43,0,1,39,16,30,6,26,5,19,5,138,34,29,26,24,32,34,0
Pri-1826,Pri-1826,-22.8935,-60.6536,7.8,1.5393168,3.6,160.4166666,2.315380812,1.507282972,2.129370928,4006.226074,3164.770264,14.29617786,5.20E-06,6.94E-05,-8.770598412,2.795768261,157.9531403,2.463531494,25.05291748,0.08952941,161,1885,3782,941,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,549,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.8307724,0,0,100,0,0,0,0,0,0,0,0,0,0,4,18,2,1570,84,78,21,27,0,1,42,17,31,6,29,3,20,5,141,33,29,25,24,32,35,0
Pri-1827,Pri-1827,-21.1278,-60.3274,7.8,1.5393168,3.6,147.8888894,2.152235031,1.554232836,1.681458592,-227.3270874,2081.379883,1.03133297,-3.94E-06,0.000122476,-8.855370522,3.606215,146.7796783,1.109207153,18.51873779,0.056511629,148,1800,3594,1001,4,0,4,0,0,4,50,50,0,4,0,4,4,0,0,0,1846,0,15,0,40,72,0,0,0,40,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75762558,0,0,100,0,0,0,0,0,0,0,0,0,0,4,17,2,1570,88,83,24,31,0,1,44,17,31,6,28,7,21,4,141,33,29,27,27,33,35,0
Pri-183,Pri-183,-22.4431,-57.8194,21.6566193,1.39598393,9.07,84.80554907,1.685983658,1.566589832,3.76266098,-8563.013672,18191.43164,-9.590086937,5.56E-07,0.000122789,-10.2234745,3.608658791,81.99565125,2.809898376,149.3648071,0.018464951,84,4662,3576,822,9,0,9,0,25,8,0,0,0,6,0,4,4,75,0,0,344,0,0,0,0,48,100,0,0,130,12,0,0,0,0,0,0,0,0,0,0,0,0,34,20.70670128,0,0,20,0,20,0,20,40,0,0,0,0,0,1,16,2,1568,149,120,64,73,1,1,36,16,28,5,24,10,20,4,134,32,28,25,25,33,31,0
Pri-1837,Pri-1837,-22.3801,-59.2226,7.8,1.5393168,3.6,110.1111103,2.269646883,1.533674598,2.761095762,1819.442749,1595.327759,4.123440266,-3.40E-06,0.003420858,-3.490318298,8.966340065,109.4265289,0.684577942,69.79187012,0.009713571,110,3049,3276,656,10,0,10,0,25,8,0,0,0,10,0,10,9,75,0,0,484,0,0,0,0,72,0,0,0,130,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,20,0,80,0,0,0,0,4,14,2,1570,99,82,32,44,0,1,43,17,30,6,27,5,20,5,139,35,29,26,26,34,37,0
Pri-1852,Pri-1852,-21.3504,-60.1292,9.4,1.5227664,4.29,145.4166671,0.821081817,1.548803806,5.787930489,2425.85498,5105.932129,5.56435585,4.64E-06,0.001165067,-4.744656086,7.752002716,143.5623016,1.854370117,12.38446045,0.130233318,145,4764,3335,622,9,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,2269,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.74488258,0,0,80,0,0,0,0,20,0,0,0,0,0,4,12,2,1570,92,83,24,33,0,1,38,18,29,5,30,11,21,4,141,33,29,26,26,31,34,0
Pri-1857,Pri-1857,-21.4468,-61.0556,7.8,1.5393168,3.6,189.4166648,2.350952387,1.564242482,2.271128416,4272.126953,1438.126953,6.773492813,6.98E-06,0.000134538,-9.876885414,3.539378881,187.0107422,2.405929565,7.165466309,0.251366645,189,4991,3153,727,4,0,4,0,0,4,0,25,0,4,0,4,4,75,0,0,1049,0,15,0,40,72,0,0,0,130,12,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,12,2,1570,87,85,25,24,0,1,40,19,31,6,29,11,21,4,143,35,30,25,26,34,37,0
Pri-1864,Pri-1864,-21.7207,-59.2621,9.4,1.5227664,4.29,117.1388845,2.155628204,1.564021826,3.028441191,910.1875,1101.189453,2.210600138,9.55E-07,0.0001203,-9.767401695,3.593847275,115.7200928,1.418792725,55.96563721,0.024724349,117,4724,3802,745,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,2375,0,15,0,40,72,0,0,0,50,1,0,0,0,0,0,0,30,0,15,0,0,1,34,20.72213554,0,0,100,0,0,0,0,0,0,0,0,0,0,4,16,2,1570,98,82,29,44,0,1,36,17,28,4,27,2,20,4,139,31,27,25,25,30,31,0
Pri-1865,Pri-1865,-21.9755,-60.7178,7.8,1.5393168,3.6,170.7222227,1.993828893,1.54710269,1.412139297,-4567.364746,2194.317871,-15.41291714,0.279196382,0.109215185,-0.129584253,19.22110748,171.0014191,0,9.640136719,0,170,1631,3330,993,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,638,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.85104561,0,0,100,0,0,0,0,0,0,0,0,0,0,4,14,2,1570,102,92,23,28,0,1,40,17,31,5,28,11,20,4,142,34,30,25,25,33,34,0
Pri-1874,Pri-1874,-21.4694,-59.781,7.8,1.5393168,3.6,130.7500013,2.160935163,1.551603079,1.699122906,1565.223145,1408.995605,1.864305496,-1.31E-06,0.000181678,-8.570536613,3.706494093,128.0488281,2.701171875,14.91827393,0.153306291,131,1952,3322,1156,8,0,4,0,0,4,0,0,0,10,0,4,10,100,0,0,623,0,15,0,40,72,0,0,0,130,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,60,0,0,0,20,0,20,0,0,0,0,4,16,2,1570,93,82,25,37,0,1,47,20,32,6,28,13,21,4,140,34,29,27,28,34,36,0
Pri-1888,Pri-1888,-23.8424,-58.8103,9.4,1.5227664,4.29,101.9444463,1.906305075,1.554858446,1.274255991,-1685.707886,328.8963013,-9.959134102,-3.53E-06,6.94E-05,-10.15441036,2.80265069,99.94578552,1.998657227,91.09454346,0.021469422,103,4505,3624,765,8,0,4,25,0,4,0,25,0,8,0,6,8,50,0,0,458,0,0,0,0,72,0,0,0,20,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,40,0,20,0,40,0,0,0,0,0,0,1,16,2,1570,103,110,49,58,0,1,41,15,29,6,25,4,19,5,137,34,28,25,22,31,32,0
Pri-1892,Pri-1892,-22.4174,-58.9566,9.4,1.5227664,4.29,108.2222222,0.791154623,1.553655028,5.639678001,6577.857422,2773.924805,30.80214882,-7.96E-07,0.000101135,-9.200755119,3.342469215,104.49086,3.731361389,77.75268555,0.045792539,108,4623,3788,806,8,0,8,0,0,8,0,100,0,8,0,4,8,0,0,0,596,0,0,0,0,72,0,0,0,50,15,0,0,0,0,0,25,0,15,35,0,25,0,34,20.73390007,0,0,20,0,0,0,80,0,0,0,0,0,0,4,19,2,1570,112,92,38,51,0,1,36,15,28,5,27,4,20,5,138,32,28,25,25,32,33,0
Pri-19,Pri-19,-25.6269,-54.8103,18.30118396,1.430692553,7.86,222.416709,1.898196816,1.569818854,1.257805228,22037.66797,-56219.65234,5.888237,-6.71E-06,0.000100904,-12.13606834,3.296009064,197.7965698,24.62013245,144.4522095,0.14561893,225,9794,3954,1353,14,0,14,0,0,8,0,0,0,12,0,12,8,100,0,0,302,0,0,0,0,37,0,15,0,130,1,15,0,0,0,70,0,0,0,0,0,0,0,34,20.97979355,0,0,0,0,0,0,20,0,0,0,40,0,40,7,37,2,1566,155,138,116,126,3,1,37,12,27,6,23,2,16,4,116,30,29,25,20,25,31,0
Pri-1915,Pri-1915,-22.4156,-60.5299,7.8,1.5393168,3.6,159.0555538,2.323984385,1.559363604,2.601187468,4741.839355,-934.4173584,13.22223568,3.44E-06,0.000198006,-8.933978081,3.823569536,156.4524384,2.603118896,18.41876221,0.123829015,159,1769,3319,773,9,0,4,0,0,4,0,25,0,4,0,4,4,75,0,0,848,0,0,0,20,72,0,0,0,130,2,0,30,0,0,0,0,35,0,15,0,0,0,34,20.82840157,0,0,80,0,0,0,0,20,0,0,0,0,0,4,15,2,1570,95,86,23,30,0,1,39,17,30,6,28,8,21,5,141,34,29,25,24,32,35,0
Pri-192,Pri-192,-25.4403,-55.8094,31.3692489,1.295516489,12.19,302.6666525,1.666613102,1.569219112,3.790878534,13729.99316,15041.88184,1.640898824,4.01E-06,6.94E-05,-12.46753311,2.803108931,239.6757202,62.99093628,95.57369995,0.397257149,312,5410,3768,811,10,0,10,0,100,9,0,0,0,12,0,10,12,0,0,0,236,50,0,0,0,14,0,0,15,30,16,0,0,0,35,0,0,0,0,0,0,0,0,34,20.99420357,0,0,0,0,0,0,0,20,60,0,20,0,0,7,11,2,1567,161,139,120,119,1,1,41,13,28,6,24,4,16,5,109,34,30,25,21,27,32,0
Pri-1922,Pri-1922,-22.8906,-58.7314,9.4,1.5227664,4.29,99.55555881,1.135951519,0.119363941,1.570796371,-4298.239258,-1677.883911,-36.82479858,1.397711158,0.002123663,1.446838975,0.513083696,100.4974594,0.455810547,87.10058594,0.005205908,99,4199,3320,794,8,0,8,0,0,9,0,0,0,9,0,8,8,100,0,0,435,0,0,0,0,72,0,0,0,130,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,0,0,0,0,60,40,0,0,0,0,0,1,15,2,1569,127,105,47,55,0,1,39,16,30,5,24,3,19,5,138,32,28,25,26,34,33,0
Pri-1923,Pri-1923,-22.3987,-59.5018,7.8,1.5393168,3.6,120.7499992,2.322596788,1.553648114,2.601181269,-4969.669922,-2256.917236,-11.53956127,8.36E-07,7.27E-05,-9.876858711,2.919488192,117.4145279,3.335472107,53.19750977,0.059000462,121,3352,3436,951,12,0,12,50,50,10,0,0,0,10,0,10,8,0,0,0,635,0,15,0,40,72,0,0,0,20,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.70939445,0,0,0,0,0,0,0,0,60,0,40,0,0,4,14,2,1570,89,75,29,40,0,1,45,14,31,7,28,3,20,5,139,36,31,27,26,34,35,0
Pri-1935,Pri-1935,-23.3338,-59.0627,7.8,1.5393168,3.6,107.4166656,1.977982521,1.552369714,3.326945305,1890.253174,4433.697266,21.21523094,-1.49E-06,0.00018026,-8.015692711,4.175476074,106.5473557,0.869308472,80.57324219,0.010673885,107,4227,3260,445,8,0,8,0,0,8,0,100,0,8,0,8,8,0,0,0,425,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,100,0,0,0,0,0,0,4,11,2,1570,113,105,38,50,0,1,39,14,29,5,25,4,19,5,138,33,30,25,24,32,32,0
Pri-1945,Pri-1945,-21.695,-59.8662,7.8,1.5393168,3.6,135.0555574,1.998363614,1.561480761,1.414904833,-9021.195313,-323.7757874,-37.16064453,-1.08E-07,0.232670709,-1.188331723,18.75206184,135.0555573,0,20.89929199,0,135,2611,3252,1014,10,0,9,0,100,9,0,0,0,12,0,10,10,0,0,0,748,0,15,0,40,72,0,0,0,30,16,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75762558,0,0,0,0,0,0,0,40,40,0,20,0,0,4,10,2,1569,92,79,24,36,0,1,44,20,32,6,28,11,21,4,140,37,30,28,28,36,36,0
Pri-1947,Pri-1947,-22.6927,-60.7208,7.8,1.5393168,3.6,163.3611114,0.802082241,1.560396075,5.300391674,-1634.637085,914.3734131,-4.262703896,3.10E-06,8.38E-05,-10.10533333,3.082865,161.5855255,1.775588989,19.95343018,0.0817151,164,1499,3629,801,4,0,4,0,0,4,0,0,0,4,0,4,4,100,0,0,486,0,15,0,40,72,0,0,0,130,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.80093956,0,0,100,0,0,0,0,0,0,0,0,0,0,4,15,2,1570,88,82,21,27,0,1,42,15,31,6,26,5,19,5,141,34,31,26,25,33,36,0
Pri-195,Pri-195,-24.8044,-55.8353,8.741172466,1.529581312,4.01,230.9999517,1.317202687,1.569955826,4.289470196,18303.08789,-12207.43262,2.043406725,2.48E-06,9.70E-05,-12.25788403,3.315285444,194.4825439,36.51741028,143.4459839,0.202915773,239,8288,4467,686,14,75,14,0,25,14,0,0,0,9,0,10,9,0,0,0,468,0,0,0,0,14,0,0,0,14,13,100,0,0,0,0,0,0,0,0,0,0,0,34,20.86798096,0,0,0,0,0,0,0,20,20,0,0,0,60,7,22,2,1562,170,128,113,122,4,1,38,13,27,5,23,2,16,5,121,31,27,23,21,27,30,0
Pri-1960,Pri-1960,-22.8137,-59.995,7.8,1.5393168,3.6,130.8055567,2.086484432,1.544600368,1.566358447,-9012.874023,-8256.754883,-26.6235466,0.224625185,0.01361707,-2.457713604,11.82497692,130.9180145,0.112167358,48.06976318,0.002327996,131,3477,3624,1090,10,0,10,0,100,10,0,0,0,9,0,9,10,0,0,0,578,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.73390007,0,0,0,0,0,0,0,40,60,0,0,0,0,4,11,2,1570,86,78,27,35,0,1,43,15,30,7,29,8,20,5,140,34,30,25,25,33,34,0
Pri-1961,Pri-1961,-22.6657,-60.8318,7.8,1.5393168,3.6,167.4722246,0.938316762,1.561609268,6.082786083,1181.955566,-22.23882103,3.78659606,4.42E-06,0.00509505,-5.370151997,8.147568703,167.084671,0.387557983,16.8248291,0.022516225,167,1433,3198,858,4,0,4,0,50,4,0,0,0,10,0,10,12,50,0,0,527,0,15,0,40,72,0,0,0,30,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.82840157,0,0,60,0,0,0,0,0,40,0,0,0,0,4,12,2,1570,88,82,21,26,0,1,44,18,32,6,26,5,19,5,141,35,31,26,25,34,36,0
Pri-1966,Pri-1966,-22.1432,-60.0938,7.8,1.5393168,3.6,139.8055563,2.342754602,1.551736116,2.223788023,-8306.134766,-3190.398193,-21.58981133,9.69E-07,8.01E-05,-9.674799919,2.976144552,139.0028381,0.802719116,26.32312012,0.029592415,140,4947,3376,944,9,0,4,0,0,4,0,0,0,4,0,4,4,100,0,0,615,0,15,0,40,72,0,0,0,130,12,0,0,0,0,0,0,30,0,15,0,0,0,34,20.74488258,0,0,80,0,0,0,0,20,0,0,0,0,0,4,13,2,1570,95,83,26,36,0,1,42,15,30,6,30,7,20,5,140,34,29,26,25,34,35,0
